Compo;0
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Damon'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Sala'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Neyrat'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Ciel'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Schiller'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Goldman'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Poulenc'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Poulenc'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Mahler'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'De'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'O'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'ô'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Notre'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Trinité'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Delsinne'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Dupre'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Mozart'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Mozart'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bach'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Josquin'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Samson'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Mendelssohn'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'J.b.'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Tamie'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Tamie'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bortniansky'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Lirine'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Franck'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Franck'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Franck'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bruckner'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Van'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Franck'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bartollucci'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bertolucci'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Tchaikowsky'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Rimsky'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Godard'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Sperling'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Peeters'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Mendelssohn'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bach'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Rameau'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Moussorgsky'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Vrai'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Rimsky'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Van'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Kyrie'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Villeneuve'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Lecot/mozart'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Conduis'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Pauvre'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Lefebvre'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Freue'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Mendelssohn'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Gott'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Mendelssohn'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Il'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Dieu'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Lebrun'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Godard'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Seigneur'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Colombier'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Cruger'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Akepsimas'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Emmanuel'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Berthier'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Gelineau'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Tallis'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Loes'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Ireland'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bach'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bach'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Haendel'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Haendel'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Haendel'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bach'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Mon'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bach'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Cantate'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Ruft'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bach'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bach'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bach'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bach'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bach'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bach'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Ruft'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bach'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Gelineau'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Faure'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Sperling'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Franck'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Hugues'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Vierne'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Davidica'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Haydn'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Emmanuel'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Criez'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Baptiste'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Emmanuel'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Gauffriau'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Casals'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Casals'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Valentin'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Monteverdi'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Strauss'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Liszt'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Palestrina'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Berthier'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Godard'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Vincent'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Berlioz'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Gouzes'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Wackenheim'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Victoria'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Messerer'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Faure'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Chihara'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Stuart'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    CRITICAL - Uncaught PHP Exception Doctrine\ORM\Query\QueryException: "[Syntax Error] line 0, col 71: Error: Expected end of string, got 'eternel'" at /var/www/sites/mychorale/vendor/doctrine/orm/lib/Doctrine/ORM/Query/QueryException.php line 52
    DEBUG - Notified event "kernel.request" to listener "Symfony\Component\HttpKernel\EventListener\ErrorsLoggerListener::injectLogger".
    DEBUG - Notified event "kernel.request" to listener "Symfony\Component\HttpKernel\EventListener\ErrorsLoggerListener::injectLogger".
    DEBUG - Notified event "kernel.request" to listener "Symfony\Component\HttpKernel\EventListener\ErrorsLoggerListener::injectLogger".
    DEBUG - Notified event "kernel.request" to listener "Symfony\Component\HttpKernel\EventListener\DebugHandlersListener::configure".
    DEBUG - Notified event "kernel.request" to listener "Symfony\Component\HttpKernel\EventListener\ProfilerListener::onKernelRequest".
    DEBUG - Notified event "kernel.request" to listener "Symfony\Bundle\FrameworkBundle\EventListener\SessionListener::onKernelRequest".
    DEBUG - Notified event "kernel.request" to listener "Symfony\Component\HttpKernel\EventListener\FragmentListener::onKernelRequest".
    DEBUG - Notified event "kernel.request" to listener "Symfony\Component\HttpKernel\EventListener\RouterListener::onKernelRequest".
    DEBUG - Notified event "kernel.request" to listener "Symfony\Component\HttpKernel\EventListener\LocaleListener::onKernelRequest".
    DEBUG - Notified event "kernel.request" to listener "Symfony\Component\Security\Http\Firewall::onKernelRequest".
    DEBUG - Notified event "kernel.request" to listener "Symfony\Bundle\AsseticBundle\EventListener\RequestListener::onKernelRequest".
    DEBUG - Notified event "kernel.controller" to listener "Symfony\Bundle\FrameworkBundle\DataCollector\RouterDataCollector::onKernelController".
    DEBUG - Notified event "kernel.controller" to listener "Symfony\Component\HttpKernel\DataCollector\RequestDataCollector::onKernelController".
    DEBUG - Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\ControllerListener::onKernelController".
    DEBUG - Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\ParamConverterListener::onKernelController".
    DEBUG - Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\HttpCacheListener::onKernelController".
    DEBUG - Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\SecurityListener::onKernelController".
    DEBUG - Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\TemplateListener::onKernelController".
    WARNING - Defining the initRuntime() method in the "form" extension is deprecated since version 1.23. Use the `needs_environment` option to get the Twig_Environment instance in filters, functions, or tests; or explicitly implement Twig_Extension_InitRuntimeInterface if needed (not recommended).

Stack Trace (Plain Text)  +
Symfony

